Date,ADSK.MX,AMXA.MX,AMXL.MX,ATVI.MX,ACOFN.MX,AIN.MX,ADI.MX,AIRN.MX,ABNB.MX,ANTM.MX,AMT.MX,AME.MX,AMP.MX,ANET.MX,ALGN.MX,ABEVN.MX,APH.MX,AIG.MX,ALLY1.MX,AKAM.MX,AFRM.MX,ALB.MX,ANSS.MX,0QBON.MX,AXTELCPO.MX,AGNC.MX,ARMK.MX,AMC.MX,AC.MX,AA1.MX,AAL.MX,APA.MX,ABMD.MX,AAP.MX,ACLS.MX,ALPEKA.MX,ALFAA.MX,AYX.MX,ACXN.MX,APAMN.MX,AWI.MX,ATKR.MX,ASURB.MX,ATUS.MX,ATOS.MX,ATER.MX,ACCELSAB.MX,AUTLANB.MX,AMSN.MX,2382N.MX
2020-10-14,5282.39990234375,13.078428268432617,13.077695846557617,1741.5849609375,1016.4237670898438,3626.002685546875,2646.12646484375,1715.5999755859375,,6241.40380859375,5033.7919921875,2143.15625,3554.57177734375,1233.75,7161.0,51.8382568359375,1198.46923828125,634.0863647460938,590.22021484375,2467.110107421875,,2013.913330078125,7475.0,3865.17724609375,8.109999656677246,303.2287292480469,559.3060302734375,75.63999938964844,85.51229858398438,279.9100646972656,264.6499938964844,203.8678741455078,5730.10009765625,2517.367431640625,,15.863601684570312,13.97131061553955,,161.7102508544922,655.6754760742188,,536.9400024414062,235.89732360839844,567.0,,,18.0,10.42869758605957,,
2020-10-15,5243.0,12.528356552124023,12.935442924499512,1729.587890625,999.3583374023438,3307.4208984375,2646.12646484375,1715.5999755859375,,6241.40380859375,5117.88720703125,2143.15625,3554.57177734375,1233.75,7161.0,51.8382568359375,1198.46923828125,634.0863647460938,582.230712890625,2467.110107421875,,2013.913330078125,7475.0,3865.17724609375,8.449999809265137,298.75482177734375,559.3060302734375,63.04999923706055,88.4870376586914,257.972412109375,261.44000244140625,205.8665771484375,5730.10009765625,2517.367431640625,,15.534977912902832,14.230777740478516,,161.7102508544922,655.6754760742188,,536.9400024414062,236.2593231201172,567.0,,,18.0,10.235573768615723,,
2020-10-16,5490.0,12.528356552124023,12.783707618713379,1707.79296875,999.3583374023438,3307.4208984375,2646.12646484375,1715.5999755859375,,6241.40380859375,5144.85400390625,2143.15625,3554.57177734375,1233.75,7161.0,51.8382568359375,1198.46923828125,643.9706420898438,582.230712890625,2467.110107421875,,2013.913330078125,7475.0,3865.17724609375,8.329999923706055,298.25775146484375,559.3060302734375,59.45000076293945,89.15755462646484,257.972412109375,261.5,205.8665771484375,5730.10009765625,2517.367431640625,,15.813810348510742,14.400429725646973,,161.7102508544922,655.6754760742188,,536.9400024414062,234.8993682861328,567.0,,,18.0,10.46732234954834,,
2020-10-19,5490.0,12.528356552124023,12.783707618713379,1707.79296875,999.3583374023438,3307.4208984375,2646.12646484375,1715.5999755859375,,6241.40380859375,5144.85400390625,2143.15625,3554.57177734375,1233.75,7161.0,51.8382568359375,1198.46923828125,643.9706420898438,582.230712890625,2467.110107421875,,2013.913330078125,7475.0,3865.17724609375,8.329999923706055,298.25775146484375,559.3060302734375,59.45000076293945,89.15755462646484,257.972412109375,261.5,205.8665771484375,5730.10009765625,2517.367431640625,,15.813810348510742,14.400429725646973,,161.7102508544922,655.6754760742188,,536.9400024414062,234.8993682861328,567.0,,,18.0,10.46732234954834,,
2020-10-20,5500.0,13.087912559509277,13.163046836853027,1712.6319580078125,999.3583374023438,3271.7197265625,2646.12646484375,1735.0,,6241.40380859375,5100.30908203125,2143.15625,3554.57177734375,1233.75,7161.0,51.8382568359375,1198.46923828125,650.619873046875,582.230712890625,2312.2900390625,,2013.913330078125,7475.0,3865.17724609375,8.25,295.2751770019531,559.3060302734375,74.81999969482422,89.43140411376953,273.970703125,271.1199951171875,197.87176513671875,5882.68994140625,2517.367431640625,,15.853642463684082,14.420389175415039,,161.7102508544922,655.6754760742188,,536.9400024414062,241.08274841308594,597.280029296875,,,18.0,10.081073760986328,,
2020-10-21,5500.0,13.552628517150879,13.428584098815918,1710.3323974609375,999.3583374023438,3271.7197265625,2646.12646484375,1735.0,,6241.40380859375,5108.0,2143.15625,3554.57177734375,1136.5,7161.0,51.8382568359375,1198.46923828125,667.5328369140625,582.230712890625,2312.2900390625,,2013.913330078125,7475.0,3865.17724609375,8.1899995803833,292.2925720214844,559.3060302734375,65.16999816894531,90.71574401855469,286.1593933105469,269.45001220703125,196.3875274658203,5745.0,2517.367431640625,,15.913393020629883,14.679856300354004,,161.7102508544922,655.6754760742188,,536.9400024414062,249.95664978027344,586.0,,,18.0,10.081073760986328,,
2020-10-22,5500.0,13.277591705322266,13.200981140136719,1694.59619140625,999.3583374023438,3256.2919921875,2646.12646484375,1735.0,,6241.40380859375,5108.0,2143.15625,3554.57177734375,1136.5,7161.0,51.87812042236328,1198.46923828125,667.43310546875,587.22412109375,2312.2900390625,,2013.913330078125,7475.0,3865.17724609375,8.359999656677246,290.3042297363281,559.3060302734375,63.189998626708984,87.07048797607422,287.10931396484375,276.4800109863281,196.3875274658203,5847.7998046875,2517.367431640625,,16.520851135253906,15.138914108276367,,161.7102508544922,655.6754760742188,,536.9400024414062,250.11318969726562,586.0,,,18.0,10.20660400390625,,
2020-10-23,5500.0,13.353464126586914,12.982860565185547,1689.597412109375,1002.826904296875,3256.2919921875,2646.12646484375,1735.0,,6241.40380859375,5108.0,2143.15625,3554.57177734375,1136.5,7161.0,51.87812042236328,1198.46923828125,677.9163208007812,587.22412109375,2312.2900390625,,2013.913330078125,7475.0,3865.17724609375,8.34000015258789,290.3042297363281,559.3060302734375,65.61000061035156,87.08938598632812,293.96856689453125,262.94000244140625,196.3875274658203,5847.7998046875,2517.367431640625,,16.560684204101562,15.617929458618164,,161.7102508544922,655.6754760742188,,497.989990234375,252.01123046875,586.0,,,18.0,10.332135200500488,,
2020-10-26,5181.0,13.353464126586914,12.73629093170166,1689.597412109375,1002.826904296875,3256.2919921875,2646.12646484375,1735.0,,6241.40380859375,4964.87646484375,2143.15625,3554.57177734375,1136.5,9400.0,51.8382568359375,1216.7073974609375,635.9933471679688,599.208251953125,2312.2900390625,,2013.913330078125,7475.0,3865.17724609375,8.149999618530273,290.3042297363281,559.3060302734375,62.130001068115234,87.11771392822266,293.96856689453125,246.8800048828125,194.89830017089844,5847.7998046875,2517.367431640625,,16.261934280395508,15.09899616241455,,161.7102508544922,655.6754760742188,,497.989990234375,248.99783325195312,586.0,,,18.0,9.994168281555176,,
2020-10-27,5181.0,13.353464126586914,12.55610466003418,1709.6925048828125,949.3616943359375,3251.016357421875,2646.12646484375,1735.0,,6241.40380859375,4961.8798828125,2143.15625,3554.57177734375,1136.5,9705.2998046875,52.81502151489258,1202.866455078125,658.1878051757812,599.208251953125,2312.2900390625,,2013.913330078125,7475.0,3865.17724609375,7.96999979019165,293.2966613769531,559.3060302734375,56.20000076293945,86.4566650390625,293.96856689453125,235.8699951171875,194.89830017089844,6100.0,2517.367431640625,,15.983100891113281,14.81956958770752,,161.7102508544922,655.6754760742188,,497.989990234375,248.5184326171875,565.0,,,18.0,9.801043510437012,,
